date,open,close,,buy_mo,price_change_mo,percent_change_mo,overall_ret_buy_mo,buy_mc,price_change_mc,percent_change_mc,overall_ret_buy_mc,buy_monthly,,buy_quarterly,buy_and_hold,,,buy_and_hold,,Invesment Amount,# of Shares
2018-09-06,289.15,288.16,,"$13,481.35",-$0.99,-0.3424%,,"$13,766.16",$0.12,0.0415%,,,,,"$18,622.40",,,,,,
2018-09-07,286.98,287.6,,"$13,510.48",$0.62,0.2160%,,"$13,709.78",-$1.18,-0.4095%,,,,,"$18,482.64",,,,,,
2018-09-10,288.74,288.1,,"$13,480.53",-$0.64,-0.2217%,,"$13,764.13",$1.14,0.3964%,,,,,"$18,595.99",,,,,,
2018-09-11,287.37,289.05,,"$13,559.34",$1.68,0.5846%,,"$13,729.25",-$0.73,-0.2534%,,,,,"$18,507.76",,,,,,
2018-09-12,289.06,289.12,,"$13,562.15",$0.06,0.0208%,,"$13,729.73",$0.01,0.0035%,,,,,"$18,616.60",,,,,,
2018-09-13,290.32,290.83,,"$13,585.98",$0.51,0.1757%,,"$13,786.71",$1.20,0.4151%,,,,,"$18,697.75",,,,,,
2018-09-14,291.06,290.88,,"$13,577.58",-$0.18,-0.0618%,,"$13,797.61",$0.23,0.0791%,,,,,"$18,745.41",,,,,,
2018-09-17,290.82,289.34,,"$13,508.48",-$1.48,-0.5089%,,"$13,794.77",-$0.06,-0.0206%,,,,,"$18,729.95",,,,,,
2018-09-18,289.58,290.91,,"$13,570.52",$1.33,0.4593%,,"$13,806.21",$0.24,0.0829%,,,,,"$18,650.09",,,,,,
2018-09-19,290.97,291.22,,"$13,582.18",$0.25,0.0859%,,"$13,809.06",$0.06,0.0206%,,,,,"$18,739.61",,,,,,
2018-09-20,292.64,293.58,,"$13,625.81",$0.94,0.3212%,,"$13,876.39",$1.42,0.4876%,,,,,"$18,847.17",,,,,,
2018-09-21,293.09,291.99,,"$13,574.67",-$1.10,-0.3753%,,"$13,853.23",-$0.49,-0.1669%,,,,,"$18,876.15",,,,,,
2018-09-24,291.34,291.02,,"$13,559.76",-$0.32,-0.1098%,,"$13,822.39",-$0.65,-0.2226%,,,,,"$18,763.44",,,,,,
2018-09-25,291.53,290.75,,"$13,523.48",-$0.78,-0.2676%,,"$13,846.62",$0.51,0.1752%,,,,,"$18,775.68",,,,,,
2018-09-26,290.91,289.88,,"$13,475.60",-$1.03,-0.3541%,,"$13,854.24",$0.16,0.0550%,,,,,"$18,735.75",,,,,,
2018-09-27,290.41,290.69,,"$13,488.59",$0.28,0.0964%,,"$13,879.57",$0.53,0.1828%,,,,,"$18,703.55",,,,,,
2018-09-28,289.99,290.72,,"$13,522.55",$0.73,0.2517%,,"$13,846.14",-$0.70,-0.2408%,,,,,"$18,676.50",,,,,,
2018-10-01,292.11,291.73,,"$13,504.96",-$0.38,-0.1301%,,"$13,912.35",$1.39,0.4781%,,,,,"$18,813.04",,,,,,
2018-10-02,291.56,291.56,,"$13,504.96",$0.00,0.0000%,,"$13,904.24",-$0.17,-0.0583%,,,,,"$18,777.61",,,,,,
2018-10-03,292.74,291.72,,"$13,457.90",-$1.02,-0.3484%,,"$13,960.51",$1.18,0.4047%,,,,,"$18,853.61",,,,,,
2018-10-04,291.18,289.44,,"$13,377.48",-$1.74,-0.5976%,,"$13,934.67",-$0.54,-0.1851%,,,,,"$18,753.14",,,,,,
2018-10-05,289.69,287.82,,"$13,291.13",-$1.87,-0.6455%,,"$13,946.70",$0.25,0.0864%,,,,,"$18,657.18",,,,,,
2018-10-08,287.05,287.82,,"$13,326.78",$0.77,0.2682%,,"$13,909.39",-$0.77,-0.2675%,,,,,"$18,487.15",,,,,,
2018-10-09,287.39,287.4,,"$13,327.24",$0.01,0.0035%,,"$13,888.61",-$0.43,-0.1494%,,,,,"$18,509.05",,,,,,
2018-10-10,286.83,278.3,,"$12,930.91",-$8.53,-2.9739%,,"$13,861.07",-$0.57,-0.1983%,,,,,"$18,472.98",,,,,,
2018-10-11,277.08,272.17,,"$12,701.76",-$4.91,-1.7721%,,"$13,800.30",-$1.22,-0.4384%,,,,,"$17,845.04",,,,,,
2018-10-12,276.77,275.95,,"$12,664.13",-$0.82,-0.2963%,,"$14,033.55",$4.60,1.6901%,,,,,"$17,825.08",,,,,,
2018-10-15,275.55,274.4,,"$12,611.28",-$1.15,-0.4173%,,"$14,013.20",-$0.40,-0.1450%,,,,,"$17,746.51",,,,,,
2018-10-16,276.6,280.4,,"$12,784.54",$3.80,1.3738%,,"$14,125.55",$2.20,0.8017%,,,,,"$17,814.13",,,,,,
2018-10-17,280.44,280.45,,"$12,784.99",$0.01,0.0036%,,"$14,127.57",$0.04,0.0143%,,,,,"$18,061.44",,,,,,
2018-10-18,279.4,276.4,,"$12,647.72",-$3.00,-1.0737%,,"$14,074.68",-$1.05,-0.3744%,,,,,"$17,994.46",,,,,,
2018-10-19,277.13,276.25,,"$12,607.55",-$0.88,-0.3175%,,"$14,111.85",$0.73,0.2641%,,,,,"$17,848.26",,,,,,
2018-10-22,277,275.01,,"$12,516.98",-$1.99,-0.7184%,,"$14,150.16",$0.75,0.2715%,,,,,"$17,839.89",,,,,,
2018-10-23,270.95,273.61,,"$12,639.86",$2.66,0.9817%,,"$13,941.26",-$4.06,-1.4763%,,,,,"$17,450.25",,,,,,
2018-10-24,273.33,265.32,,"$12,269.45",-$8.01,-2.9305%,,"$13,926.99",-$0.28,-0.1023%,,,,,"$17,603.53",,,,,,
2018-10-25,267.38,270.08,,"$12,393.34",$2.70,1.0098%,,"$14,035.13",$2.06,0.7764%,,,,,"$17,220.33",,,,,,
2018-10-26,265.92,265.33,,"$12,365.85",-$0.59,-0.2219%,,"$13,818.95",-$4.16,-1.5403%,,,,,"$17,126.30",,,,,,
2018-10-29,268.8,263.86,,"$12,138.59",-$4.94,-1.8378%,,"$13,999.67",$3.47,1.3078%,,,,,"$17,311.78",,,,,,
2018-10-30,263.67,267.77,,"$12,327.34",$4.10,1.5550%,,"$13,989.59",-$0.19,-0.0720%,,,,,"$16,981.39",,,,,,
2018-10-31,270.65,270.63,,"$12,326.43",-$0.02,-0.0074%,,"$14,140.05",$2.88,1.0755%,,,,,"$17,430.93",,,,,,
2018-11-01,271.6,273.51,,"$12,413.11",$1.91,0.7032%,,"$14,190.74",$0.97,0.3584%,,,,,"$17,492.11",,,,,,
2018-11-02,274.75,271.89,,"$12,283.90",-$2.86,-1.0409%,,"$14,255.07",$1.24,0.4534%,,,,,"$17,694.98",,,,,,
2018-11-05,272.44,273.39,,"$12,326.73",$0.95,0.3487%,,"$14,283.91",$0.55,0.2023%,,,,,"$17,546.21",,,,,,
2018-11-06,273.32,275.12,,"$12,407.91",$1.80,0.6586%,,"$14,280.25",-$0.07,-0.0256%,,,,,"$17,602.89",,,,,,
2018-11-07,277.56,281.01,,"$12,562.14",$3.45,1.2430%,,"$14,406.90",$2.44,0.8869%,,,,,"$17,875.96",,,,,,
2018-11-08,280.11,280.5,,"$12,579.63",$0.39,0.1392%,,"$14,360.76",-$0.90,-0.3203%,,,,,"$18,040.19",,,,,,
2018-11-09,279.03,277.76,,"$12,522.38",-$1.27,-0.4551%,,"$14,285.50",-$1.47,-0.5241%,,,,,"$17,970.63",,,,,,
2018-11-12,277.19,272.57,,"$12,313.66",-$4.62,-1.6667%,,"$14,256.18",-$0.57,-0.2052%,,,,,"$17,852.13",,,,,,
2018-11-13,273.09,272.06,,"$12,267.22",-$1.03,-0.3772%,,"$14,283.38",$0.52,0.1908%,,,,,"$17,588.07",,,,,,
2018-11-14,274.16,270.2,,"$12,090.03",-$3.96,-1.4444%,,"$14,393.63",$2.10,0.7719%,,,,,"$17,656.98",,,,,,
2018-11-15,268.78,273.02,,"$12,280.75",$4.24,1.5775%,,"$14,317.99",-$1.42,-0.5255%,,,,,"$17,310.49",,,,,,
2018-11-16,271.79,273.73,,"$12,368.41",$1.94,0.7138%,,"$14,253.48",-$1.23,-0.4505%,,,,,"$17,504.35",,,,,,
2018-11-19,273.05,269.1,,"$12,189.48",-$3.95,-1.4466%,,"$14,218.08",-$0.68,-0.2484%,,,,,"$17,585.50",,,,,,
2018-11-20,265.36,264.12,,"$12,132.52",-$1.24,-0.4673%,,"$14,020.47",-$3.74,-1.3898%,,,,,"$17,090.23",,,,,,
2018-11-21,265.86,265.02,,"$12,094.19",-$0.84,-0.3160%,,"$14,112.84",$1.74,0.6588%,,,,,"$17,122.43",,,,,,
2018-11-23,263.18,263.25,,"$12,097.41",$0.07,0.0266%,,"$14,014.85",-$1.84,-0.6943%,,,,,"$16,949.83",,,,,,
2018-11-26,265.78,267.5,,"$12,175.70",$1.72,0.6472%,,"$14,149.54",$2.53,0.9611%,,,,,"$17,117.28",,,,,,
2018-11-27,266.34,268.4,,"$12,269.87",$2.06,0.7734%,,"$14,088.19",-$1.16,-0.4336%,,,,,"$17,153.35",,,,,,
2018-11-28,269.6,274.58,,"$12,496.52",$4.98,1.8472%,,"$14,151.17",$1.20,0.4471%,,,,,"$17,363.30",,,,,,
2018-11-29,273.71,273.98,,"$12,508.84",$0.27,0.0986%,,"$14,106.33",-$0.87,-0.3168%,,,,,"$17,628.00",,,,,,
2018-11-30,273.81,275.65,,"$12,592.90",$1.84,0.6720%,,"$14,097.58",-$0.17,-0.0620%,,,,,"$17,634.44",,,,,,
2018-12-03,280.28,279.3,,"$12,548.87",-$0.98,-0.3497%,,"$14,334.37",$4.63,1.6797%,,,,,"$18,051.14",,,,,,
2018-12-04,278.37,270.25,,"$12,182.82",-$8.12,-2.9170%,,"$14,286.64",-$0.93,-0.3330%,,,,,"$17,928.13",,,,,,
2018-12-06,265.92,269.84,,"$12,362.41",$3.92,1.4741%,,"$14,057.74",-$4.33,-1.6022%,,,,,"$17,126.30",,,,,,
2018-12-07,269.46,263.57,,"$12,092.19",-$5.89,-2.1859%,,"$14,037.94",-$0.38,-0.1408%,,,,,"$17,354.29",,,,,,
2018-12-10,263.37,264.07,,"$12,124.33",$0.70,0.2658%,,"$14,027.29",-$0.20,-0.0759%,,,,,"$16,962.07",,,,,,
2018-12-11,267.66,264.13,,"$11,964.43",-$3.53,-1.3188%,,"$14,217.99",$3.59,1.3595%,,,,,"$17,238.36",,,,,,
2018-12-12,267.47,265.46,,"$11,874.52",-$2.01,-0.7515%,,"$14,397.78",$3.34,1.2645%,,,,,"$17,226.12",,,,,,
2018-12-13,266.52,265.37,,"$11,823.28",-$1.15,-0.4315%,,"$14,455.27",$1.06,0.3993%,,,,,"$17,164.94",,,,,,
2018-12-14,262.96,260.47,,"$11,711.32",-$2.49,-0.9469%,,"$14,324.00",-$2.41,-0.9082%,,,,,"$16,935.66",,,,,,
2018-12-17,259.4,255.36,,"$11,528.93",-$4.04,-1.5574%,,"$14,265.15",-$1.07,-0.4108%,,,,,"$16,706.38",,,,,,
2018-12-18,257.2,255.08,,"$11,433.90",-$2.12,-0.8243%,,"$14,367.94",$1.84,0.7206%,,,,,"$16,564.69",,,,,,
2018-12-19,255.17,251.26,,"$11,258.70",-$3.91,-1.5323%,,"$14,373.01",$0.09,0.0353%,,,,,"$16,433.95",,,,,,
2018-12-20,249.86,247.17,,"$11,137.48",-$2.69,-1.0766%,,"$14,292.93",-$1.40,-0.5572%,,,,,"$16,091.97",,,,,,
2018-12-21,246.74,240.7,,"$10,864.85",-$6.04,-2.4479%,,"$14,268.06",-$0.43,-0.1740%,,,,,"$15,891.03",,,,,,
2018-12-24,239.04,234.34,,"$10,651.22",-$4.70,-1.9662%,,"$14,169.66",-$1.66,-0.6897%,,,,,"$15,395.12",,,,,,
2018-12-26,235.97,246.18,,"$11,112.08",$10.21,4.3268%,,"$14,268.22",$1.63,0.6956%,,,,,"$15,197.40",,,,,,
2018-12-27,242.57,248.07,,"$11,364.04",$5.50,2.2674%,,"$14,058.99",-$3.61,-1.4664%,,,,,"$15,622.46",,,,,,
2018-12-28,249.58,247.75,,"$11,280.71",-$1.83,-0.7332%,,"$14,144.57",$1.51,0.6087%,,,,,"$16,073.94",,,,,,
2018-12-31,249.56,249.92,,"$11,296.98",$0.36,0.1443%,,"$14,247.90",$1.81,0.7306%,,,,,"$16,072.65",,,,,,
2019-01-02,245.98,250.18,,"$11,489.87",$4.20,1.7075%,,"$14,023.28",-$3.94,-1.5765%,,,,,"$15,842.08",,,,,,
2019-01-03,248.23,244.21,,"$11,303.80",-$4.02,-1.6195%,,"$13,913.98",-$1.95,-0.7794%,,,,,"$15,986.99",,,,,,
2019-01-04,247.59,252.39,,"$11,522.95",$4.80,1.9387%,,"$14,106.56",$3.38,1.3841%,,,,,"$15,945.77",,,,,,
2019-01-07,252.69,254.38,,"$11,600.01",$1.69,0.6688%,,"$14,123.33",$0.30,0.1189%,,,,,"$16,274.23",,,,,,
2019-01-08,256.82,256.77,,"$11,597.75",-$0.05,-0.0195%,,"$14,258.80",$2.44,0.9592%,,,,,"$16,540.22",,,,,,
2019-01-09,257.56,257.97,,"$11,616.22",$0.41,0.1592%,,"$14,302.67",$0.79,0.3077%,,,,,"$16,587.88",,,,,,
2019-01-10,256.26,258.88,,"$11,734.98",$2.62,1.0224%,,"$14,207.86",-$1.71,-0.6629%,,,,,"$16,504.15",,,,,,
2019-01-11,257.68,258.98,,"$11,794.18",$1.30,0.5045%,,"$14,142.00",-$1.20,-0.4635%,,,,,"$16,595.61",,,,,,
2019-01-14,256.86,257.4,,"$11,818.98",$0.54,0.2102%,,"$14,026.23",-$2.12,-0.8186%,,,,,"$16,542.80",,,,,,
2019-01-15,257.82,260.35,,"$11,934.96",$2.53,0.9813%,,"$14,049.12",$0.42,0.1632%,,,,,"$16,604.62",,,,,,
2019-01-16,260.83,260.98,,"$11,941.82",$0.15,0.0575%,,"$14,075.02",$0.48,0.1844%,,,,,"$16,798.48",,,,,,
2019-01-17,260.01,262.96,,"$12,077.31",$2.95,1.1346%,,"$14,022.71",-$0.97,-0.3717%,,,,,"$16,745.67",,,,,,
2019-01-18,264.98,266.46,,"$12,144.77",$1.48,0.5585%,,"$14,130.43",$2.02,0.7682%,,,,,"$17,065.76",,,,,,
2019-01-22,264.82,262.86,,"$12,054.88",-$1.96,-0.7401%,,"$14,043.46",-$1.64,-0.6155%,,,,,"$17,055.45",,,,,,
2019-01-23,264.01,263.41,,"$12,027.48",-$0.60,-0.2273%,,"$14,104.90",$1.15,0.4375%,,,,,"$17,003.28",,,,,,
2019-01-24,263.21,263.55,,"$12,043.02",$0.34,0.1292%,,"$14,094.19",-$0.20,-0.0759%,,,,,"$16,951.76",,,,,,
2019-01-25,265.61,265.78,,"$12,050.73",$0.17,0.0640%,,"$14,204.35",$2.06,0.7816%,,,,,"$17,106.33",,,,,,
2019-01-28,263.39,263.76,,"$12,067.66",$0.37,0.1405%,,"$14,076.62",-$2.39,-0.8992%,,,,,"$16,963.35",,,,,,
2019-01-29,263.92,263.41,,"$12,044.34",-$0.51,-0.1932%,,"$14,085.16",$0.16,0.0607%,,,,,"$16,997.49",,,,,,
2019-01-30,265.1,267.58,,"$12,157.01",$2.48,0.9355%,,"$14,175.53",$1.69,0.6416%,,,,,"$17,073.48",,,,,,
2019-01-31,267.51,269.93,,"$12,266.99",$2.42,0.9046%,,"$14,171.82",-$0.07,-0.0262%,,,,,"$17,228.70",,,,,,
2019-02-01,270.15,270.06,,"$12,262.90",-$0.09,-0.0333%,,"$14,183.37",$0.22,0.0815%,,,,,"$17,398.72",,,,,,
2019-02-04,270.11,271.96,,"$12,346.89",$1.85,0.6849%,,"$14,186.00",$0.05,0.0185%,,,,,"$17,396.15",,,,,,
2019-02-05,272.44,273.1,,"$12,376.80",$0.66,0.2423%,,"$14,211.04",$0.48,0.1765%,,,,,"$17,546.21",,,,,,
2019-02-06,272.79,272.74,,"$12,374.53",-$0.05,-0.0183%,,"$14,194.90",-$0.31,-0.1135%,,,,,"$17,568.75",,,,,,
2019-02-07,270.94,270.14,,"$12,337.99",-$0.80,-0.2953%,,"$14,101.22",-$1.80,-0.6600%,,,,,"$17,449.60",,,,,,
2019-02-08,268.75,270.47,,"$12,416.96",$1.72,0.6400%,,"$14,028.67",-$1.39,-0.5145%,,,,,"$17,308.56",,,,,,
2019-02-11,271.2,270.62,,"$12,390.40",-$0.58,-0.2139%,,"$14,066.53",$0.73,0.2699%,,,,,"$17,466.35",,,,,,
2019-02-12,272.42,274.1,,"$12,466.81",$1.68,0.6167%,,"$14,160.09",$1.80,0.6651%,,,,,"$17,544.92",,,,,,
2019-02-13,275.03,274.99,,"$12,465.00",-$0.04,-0.0145%,,"$14,208.13",$0.93,0.3393%,,,,,"$17,713.02",,,,,,
2019-02-14,273.78,274.38,,"$12,492.32",$0.60,0.2192%,,"$14,145.62",-$1.21,-0.4400%,,,,,"$17,632.51",,,,,,
2019-02-15,276.36,277.37,,"$12,537.97",$1.01,0.3655%,,"$14,247.70",$1.98,0.7216%,,,,,"$17,798.67",,,,,,
2019-02-19,276.481,277.85,,"$12,600.05",$1.37,0.4952%,,"$14,202.03",-$0.89,-0.3205%,,,,,"$17,806.47",,,,,,
2019-02-20,277.81,278.41,,"$12,627.27",$0.60,0.2160%,,"$14,199.99",-$0.04,-0.0144%,,,,,"$17,892.06",,,,,,
2019-02-21,277.7,277.42,,"$12,614.54",-$0.28,-0.1008%,,"$14,163.77",-$0.71,-0.2550%,,,,,"$17,884.97",,,,,,
2019-02-22,278.11,279.14,,"$12,661.25",$1.03,0.3704%,,"$14,199.00",$0.69,0.2487%,,,,,"$17,911.38",,,,,,
2019-02-25,280.73,279.52,,"$12,606.68",-$1.21,-0.4310%,,"$14,279.88",$1.59,0.5696%,,,,,"$18,080.12",,,,,,
2019-02-26,279.13,279.32,,"$12,615.26",$0.19,0.0681%,,"$14,259.96",-$0.39,-0.1395%,,,,,"$17,977.07",,,,,,
2019-02-27,278.52,279.2,,"$12,646.06",$0.68,0.2441%,,"$14,219.11",-$0.80,-0.2864%,,,,,"$17,937.79",,,,,,
2019-02-28,278.96,278.68,,"$12,633.37",-$0.28,-0.1004%,,"$14,206.89",-$0.24,-0.0860%,,,,,"$17,966.12",,,,,,
2019-03-01,280.44,280.42,,"$12,632.47",-$0.02,-0.0071%,,"$14,296.61",$1.76,0.6315%,,,,,"$18,061.44",,,,,,
2019-03-04,281.6,279.4,,"$12,533.78",-$2.20,-0.7813%,,"$14,356.77",$1.18,0.4208%,,,,,"$18,136.15",,,,,,
2019-03-05,279.54,279.02,,"$12,510.46",-$0.52,-0.1860%,,"$14,363.97",$0.14,0.0501%,,,,,"$18,003.48",,,,,,
2019-03-06,279.15,277.33,,"$12,428.90",-$1.82,-0.6520%,,"$14,370.66",$0.13,0.0466%,,,,,"$17,978.36",,,,,,
2019-03-07,276.83,275.01,,"$12,347.18",-$1.82,-0.6574%,,"$14,344.75",-$0.50,-0.1803%,,,,,"$17,828.94",,,,,,
2019-03-08,272.94,274.46,,"$12,415.95",$1.52,0.5569%,,"$14,236.78",-$2.07,-0.7527%,,,,,"$17,578.41",,,,,,
2019-03-11,275.26,278.44,,"$12,559.38",$3.18,1.1553%,,"$14,278.28",$0.80,0.2915%,,,,,"$17,727.83",,,,,,
2019-03-12,279.06,279.49,,"$12,578.74",$0.43,0.1541%,,"$14,310.07",$0.62,0.2227%,,,,,"$17,972.56",,,,,,
2019-03-13,280.48,281.34,,"$12,617.30",$0.86,0.3066%,,"$14,360.76",$0.99,0.3542%,,,,,"$18,064.02",,,,,,
2019-03-14,281.37,281.16,,"$12,607.89",-$0.21,-0.0746%,,"$14,362.29",$0.03,0.0107%,,,,,"$18,121.34",,,,,,
2019-03-15,280.54,281.31,,"$12,642.49",$0.77,0.2745%,,"$14,330.62",-$0.62,-0.2205%,,,,,"$18,067.88",,,,,,
2019-03-18,281.55,282.33,,"$12,677.52",$0.78,0.2770%,,"$14,342.84",$0.24,0.0853%,,,,,"$18,132.93",,,,,,
2019-03-19,283.51,282.4,,"$12,627.88",-$1.11,-0.3915%,,"$14,402.79",$1.18,0.4180%,,,,,"$18,259.16",,,,,,
2019-03-20,282.16,281.55,,"$12,600.58",-$0.61,-0.2162%,,"$14,390.55",-$0.24,-0.0850%,,,,,"$18,172.22",,,,,,
2019-03-21,280.64,284.73,,"$12,784.22",$4.09,1.4574%,,"$14,344.04",-$0.91,-0.3232%,,,,,"$18,074.32",,,,,,
2019-03-22,283.22,279.25,,"$12,605.02",-$3.97,-1.4017%,,"$14,267.97",-$1.51,-0.5303%,,,,,"$18,240.48",,,,,,
2019-03-25,278.87,279.04,,"$12,612.70",$0.17,0.0610%,,"$14,248.55",-$0.38,-0.1361%,,,,,"$17,960.33",,,,,,
2019-03-26,280.99,281.12,,"$12,618.54",$0.13,0.0463%,,"$14,348.12",$1.95,0.6988%,,,,,"$18,096.86",,,,,,
2019-03-27,281.11,279.65,,"$12,553.00",-$1.46,-0.5194%,,"$14,347.61",-$0.01,-0.0036%,,,,,"$18,104.59",,,,,,
2019-03-28,280.35,280.71,,"$12,569.12",$0.36,0.1284%,,"$14,383.53",$0.70,0.2503%,,,,,"$18,055.65",,,,,,
2019-03-29,282.39,282.48,,"$12,573.13",$0.09,0.0319%,,"$14,469.61",$1.68,0.5985%,,,,,"$18,187.03",,,,,,
2019-04-01,284.7,285.83,,"$12,623.03",$1.13,0.3969%,,"$14,583.33",$2.22,0.7859%,,,,,"$18,335.80",,,,,,
2019-04-02,286.04,285.97,,"$12,619.94",-$0.07,-0.0245%,,"$14,594.04",$0.21,0.0735%,,,,,"$18,422.10",,,,,,
2019-04-03,287.32,286.42,,"$12,580.41",-$0.90,-0.3132%,,"$14,662.94",$1.35,0.4721%,,,,,"$18,504.54",,,,,,
2019-04-04,286.78,287.18,,"$12,597.96",$0.40,0.1395%,,"$14,681.37",$0.36,0.1257%,,,,,"$18,469.76",,,,,,
2019-04-05,287.92,288.57,,"$12,626.40",$0.65,0.2258%,,"$14,719.20",$0.74,0.2577%,,,,,"$18,543.18",,,,,,
2019-04-08,288.1,288.79,,"$12,656.64",$0.69,0.2395%,,"$14,695.22",-$0.47,-0.1629%,,,,,"$18,554.78",,,,,,
2019-04-09,287.72,287.31,,"$12,638.60",-$0.41,-0.1425%,,"$14,640.78",-$1.07,-0.3705%,,,,,"$18,530.30",,,,,,
2019-04-10,287.77,288.29,,"$12,661.44",$0.52,0.1807%,,"$14,664.22",$0.46,0.1601%,,,,,"$18,533.52",,,,,,
2019-04-11,288.83,288.21,,"$12,634.26",-$0.62,-0.2147%,,"$14,691.68",$0.54,0.1873%,,,,,"$18,601.79",,,,,,
2019-04-12,290,290.16,,"$12,641.23",$0.16,0.0552%,,"$14,782.93",$1.79,0.6211%,,,,,"$18,677.14",,,,,,
2019-04-15,290.24,289.97,,"$12,629.47",-$0.27,-0.0930%,,"$14,787.01",$0.08,0.0276%,,,,,"$18,692.60",,,,,,
2019-04-16,290.95,290.16,,"$12,595.18",-$0.79,-0.2715%,,"$14,836.98",$0.98,0.3380%,,,,,"$18,738.33",,,,,,
2019-04-17,291.4,289.45,,"$12,510.90",-$1.95,-0.6692%,,"$14,900.39",$1.24,0.4274%,,,,,"$18,767.31",,,,,,
2019-04-18,290.1,290.02,,"$12,507.45",-$0.08,-0.0276%,,"$14,933.85",$0.65,0.2246%,,,,,"$18,683.58",,,,,,
2019-04-22,289.17,290.27,,"$12,555.02",$1.10,0.3804%,,"$14,890.08",-$0.85,-0.2931%,,,,,"$18,623.69",,,,,,
2019-04-23,290.68,292.88,,"$12,650.05",$2.20,0.7568%,,"$14,911.11",$0.41,0.1412%,,,,,"$18,720.94",,,,,,
2019-04-24,292.79,292.23,,"$12,625.85",-$0.56,-0.1913%,,"$14,906.53",-$0.09,-0.0307%,,,,,"$18,856.83",,,,,,
2019-04-25,292.12,292.05,,"$12,622.83",-$0.07,-0.0240%,,"$14,900.92",-$0.11,-0.0376%,,,,,"$18,813.68",,,,,,
2019-04-26,292.1,293.41,,"$12,679.44",$1.31,0.4485%,,"$14,903.47",$0.05,0.0171%,,,,,"$18,812.39",,,,,,
2019-04-29,293.51,293.87,,"$12,694.99",$0.36,0.1227%,,"$14,908.55",$0.10,0.0341%,,,,,"$18,903.20",,,,,,
2019-04-30,293.49,294.02,,"$12,717.91",$0.53,0.1806%,,"$14,889.27",-$0.38,-0.1293%,,,,,"$18,901.91",,,,,,
2019-05-01,294.72,291.81,,"$12,592.34",-$2.91,-0.9874%,,"$14,924.72",$0.70,0.2381%,,,,,"$18,981.13",,,,,,
2019-05-02,291.68,291.18,,"$12,570.75",-$0.50,-0.1714%,,"$14,918.07",-$0.13,-0.0445%,,,,,"$18,785.34",,,,,,
2019-05-03,292.82,294.03,,"$12,622.70",$1.21,0.4132%,,"$15,002.09",$1.64,0.5632%,,,,,"$18,858.76",,,,,,
2019-05-06,289.25,292.82,,"$12,778.49",$3.57,1.2342%,,"$14,758.21",-$4.78,-1.6257%,,,,,"$18,628.84",,,,,,
2019-05-07,290.15,287.93,,"$12,680.72",-$2.22,-0.7651%,,"$14,623.64",-$2.67,-0.9118%,,,,,"$18,686.80",,,,,,
2019-05-08,287.53,287.53,,"$12,680.72",$0.00,0.0000%,,"$14,603.32",-$0.40,-0.1389%,,,,,"$18,518.07",,,,,,
2019-05-09,285.23,286.66,,"$12,744.30",$1.43,0.5013%,,"$14,486.51",-$2.30,-0.7999%,,,,,"$18,369.94",,,,,,
2019-05-10,285.62,288.1,,"$12,854.95",$2.48,0.8683%,,"$14,433.95",-$1.04,-0.3628%,,,,,"$18,395.05",,,,,,
2019-05-13,282.42,280.86,,"$12,783.95",-$1.56,-0.5524%,,"$14,149.38",-$5.68,-1.9715%,,,,,"$18,188.96",,,,,,
2019-05-14,281.99,283.4,,"$12,847.87",$1.41,0.5000%,,"$14,206.31",$1.13,0.4023%,,,,,"$18,161.27",,,,,,
2019-05-15,281.59,285.06,,"$13,006.19",$3.47,1.2323%,,"$14,115.58",-$1.81,-0.6387%,,,,,"$18,135.51",,,,,,
2019-05-16,285.84,287.7,,"$13,090.82",$1.86,0.6507%,,"$14,154.20",$0.78,0.2736%,,,,,"$18,409.22",,,,,,
2019-05-17,285.14,285.84,,"$13,122.96",$0.70,0.2455%,,"$14,028.25",-$2.56,-0.8898%,,,,,"$18,364.14",,,,,,
2019-05-20,284.06,283.95,,"$13,117.88",-$0.11,-0.0387%,,"$13,940.90",-$1.78,-0.6227%,,,,,"$18,294.58",,,,,,
2019-05-21,285.83,286.51,,"$13,149.09",$0.68,0.2379%,,"$14,033.20",$1.88,0.6621%,,,,,"$18,408.58",,,,,,
2019-05-22,285.45,285.63,,"$13,157.38",$0.18,0.0631%,,"$13,981.28",-$1.06,-0.3700%,,,,,"$18,384.11",,,,,,
2019-05-23,283.16,282.14,,"$13,109.98",-$1.02,-0.3602%,,"$13,860.37",-$2.47,-0.8648%,,,,,"$18,236.62",,,,,,
2019-05-24,283.74,282.78,,"$13,065.63",-$0.96,-0.3383%,,"$13,938.98",$1.60,0.5671%,,,,,"$18,273.97",,,,,,
2019-05-28,283.09,280.15,,"$12,929.94",-$2.94,-1.0385%,,"$13,954.26",$0.31,0.1096%,,,,,"$18,232.11",,,,,,
2019-05-29,278.91,278.27,,"$12,900.27",-$0.64,-0.2295%,,"$13,892.49",-$1.24,-0.4426%,,,,,"$17,962.90",,,,,,
2019-05-30,279.11,279.03,,"$12,896.57",-$0.08,-0.0287%,,"$13,934.43",$0.84,0.3019%,,,,,"$17,975.78",,,,,,
2019-05-31,276.2,275.27,,"$12,853.14",-$0.93,-0.3367%,,"$13,793.10",-$2.83,-1.0142%,,,,,"$17,788.37",,,,,,
2019-06-03,275.31,274.57,,"$12,818.60",-$0.74,-0.2688%,,"$13,795.11",$0.04,0.0145%,,,,,"$17,731.05",,,,,,
